image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
2_5.rsml, lat_37, d369b66b-e225-4642-bbd2-722c7b2ed1ad, 0.41371852, 0.40973982, 0.015770853, 4.8216003E-5, 171.9096732578329, 0.0120690875, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 12.044356, 94.70683612569569, 0, 0.0, null, null, null, null
2_5.rsml, lat_40, 98ec2d56-d5a1-47cd-9b2c-a7f84557035e, 1.0994648, 0.763854, 0.099045396, 9.1614894E-4, 165.90656535479533, 0.021881886, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 0.18549287, 14.906047750284918, 0, 0.0, null, null, null, null
2_5.rsml, lat_44, 7291851b-d224-4686-a96b-5f5c6a24c13d, 0.48477095, 0.4413034, 0.01647149, 4.4950968E-5, 59.88709181248263, 0.010727732, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 4.9569035, 29.662767074745847, 0, 0.0, null, null, null, null
2_5.rsml, lat_48, 61fab84a-ac65-4512-a973-dc78b499f2d2, 0.29606557, 0.28750613, 0.009893141, 2.6605518E-5, 205.35280660420824, 0.010360329, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 6.872082, 79.49098465503734, 0, 0.0, null, null, null, null
2_5.rsml, lat_54, feea7700-9d82-4f34-bc6b-a7c910a249dc, 0.36643562, 0.35552415, 0.011314916, 2.787736E-5, 93.47814656571293, 0.009716473, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 9.740604, 32.07729358785871, 0, 0.0, null, null, null, null
2_5.rsml, lat_56, c01ba436-cdc0-4f4a-a3b4-b7a023aeb678, 0.27923092, 0.25944406, 0.0089675635, 2.3267123E-5, 165.79976851693303, 0.0103073, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 10.120319, 75.79177469112594, 0, 0.0, null, null, null, null
2_5.rsml, lat_59, d92669bf-17a8-48c1-962b-51e7285a388e, 0.20623258, 0.19970143, 0.0107830865, 4.7336704E-5, 241.59280679305542, 0.015893793, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 0.0, 103.15636069508092, 0, 0.0, null, null, null, null
2_5.rsml, lat_67, 19ce91f1-a88e-490c-90be-c2fd670d4ca4, 0.25327465, 0.23469855, 0.008074069, 2.1151698E-5, 148.10860867973787, 0.010508575, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 7.1791697, 73.52944528328847, 0, 0.0, null, null, null, null
2_5.rsml, lat_72, cc30184d-4f45-4838-94f2-78acc98323fe, 0.31562185, 0.3008327, 0.01341369, 4.747253E-5, 112.50352238556756, 0.013076521, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 10.744246, 56.29044738424273, 0, 0.0, null, null, null, null
2_5.rsml, lat_73, ab3a3991-2473-4487-b59b-99401d3947d7, 0.3343198, 0.3326273, 0.024957554, 1.5200449E-4, 57.01309505880842, 0.022178706, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 10.9651, 24.3159959547169, 0, 0.0, null, null, null, null
2_5.rsml, lat_76, 8048072f-c549-4986-84d5-49f6243b6a57, 0.16711032, 0.16193622, 0.00755336, 2.768264E-5, 243.94414039596734, 0.014857438, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 0.0, 113.68640869697622, 0, 0.0, null, null, null, null
2_5.rsml, lat_77, 8d83dca8-7c08-405d-a2ad-15f7dd13eb37, 0.17672816, 0.16090941, 0.007042577, 2.358534E-5, 64.39902598573384, 0.013517334, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 0.0, 55.234462572518325, 0, 0.0, null, null, null, null
2_5.rsml, lat_82, 45322ab6-01fd-49d0-9b82-d00b4f3d848c, 0.67458147, 0.6522106, 0.019617405, 4.66066E-5, 73.25787696188875, 0.009274804, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 7.4729395, 42.41176253796528, 0, 0.0, null, null, null, null
2_5.rsml, lat_83, a3e9adfc-d538-4aaa-ace4-fe4e8fb45e93, 0.19294488, 0.18605824, 0.025654567, 2.714478E-4, 173.88276464488786, 0.0423235, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 8.599441, 78.62078440383186, 0, 0.0, null, null, null, null
2_5.rsml, lat_93, 800ab3bb-0717-46f6-9365-9b4f3f4908cb, 5.5787797, 5.363315, 0.2658818, 0.0010234569, 72.44984509250874, 0.015086423, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 7.702432, 53.783866996591016, 0, 0.0, null, null, null, null
2_5.rsml, lat_95, 3c3ca599-71e8-428f-82d9-edd29cc729a2, 0.27360782, 0.2597892, 0.012405473, 4.6300094E-5, 100.09043221063476, 0.013068318, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 9.858145, 95.89496802238692, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, bf9382e9-7df9-41c0-845d-7dc77f42354d, 7.094258, 5.7470584, 0.2676047, 8.4452616E-4, 87.86856001170565, 0.010925091, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 3.3111892, 60.154350284516056, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, b724abb1-da24-4c18-bc11-e25a7b98df28, 0.8826952, 0.8196815, 0.029947732, 8.1906706E-5, 190.1510048326726, 0.010742746, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 6.9453726, 138.48918881874533, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, 59f2bf8e-d8b8-4a83-9beb-bd1dd3a0153d, 1.2424736, 1.2130167, 0.04496718, 1.3109537E-4, 51.231237473555076, 0.0106851645, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 9.324791, 81.72311779655419, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, a5525490-51f8-4d02-acb7-b15d5b549461, 1.4337709, 1.381317, 0.07806549, 3.4047881E-4, 87.61471603120212, 0.017094703, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 9.692609, 37.953462425171594, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, 156027e6-d0ca-4965-9baa-b71559be95f8, 2.7175858, 1.8953921, 0.08135773, 2.0331977E-4, 236.37544385213613, 0.008989478, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 4.9531612, 108.07947908655606, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, 777392a1-75da-48b0-8b78-5f05a89f33b6, 1.8816512, 1.8014371, 0.06631069, 1.9393633E-4, 50.96226120894539, 0.0118069975, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 7.9132457, 79.26830682771659, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, 6fdec4bd-8605-4ca6-b494-aa0379f2ab94, 0.32978275, 0.29466912, 0.015647138, 5.9166847E-5, 81.02366544440986, 0.01575068, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 7.772321, 84.58541785127476, 0, 0.0, null, null, null, null
2_5.rsml, lat_1, ba42e07c-8e03-4a6f-b37e-d79fe7cd92cb, 2.9188445, 2.7420638, 0.12643538, 4.4400914E-4, 79.3792495904051, 0.013512021, 1, Lateral root, A2_5_2, f6e1fdae-de4f-4ee9-9b74-6088e7cdce82, 10.619612, 57.92653382255466, 0, 0.0, null, null, null, null
2_5.rsml, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 16.829552, 15.114995, 5.1936307, 0.1371951, 74.73459801139137, 0.084377944, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 33, 2.2133732, 456b0cb2-fa38-4bfc-9f10-2ccf6e2c649c, 0.66040987, 97bfb761-02b7-48ed-a647-e66b527a0242, 15.56978
2_5.rsml, lat_4, 456b0cb2-fa38-4bfc-9f10-2ccf6e2c649c, 0.32461837, 0.32460403, 0.10794925, 0.002856645, 119.669558787259, 0.10585141, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 0.66040987, 3.1600143402630794, 0, 0.0, null, null, null, null
2_5.rsml, lat_12, 0d0adb80-717b-4a51-9136-60b5d43bb71a, 0.3169927, 0.2854758, 0.012553384, 4.0163795E-5, 154.25306051745966, 0.013082775, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 2.6939054, 17.36552373832564, 0, 0.0, null, null, null, null
2_5.rsml, lat_21, f2621b17-aee8-4c04-b789-ca53297a023d, 1.1642239, 1.1411433, 0.044095982, 1.3494173E-4, 97.41620824489968, 0.012067436, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 5.70403, 87.50115047587232, 0, 0.0, null, null, null, null
2_5.rsml, lat_22, e82fc1bc-a912-47fd-8d56-2f46c3595582, 0.55859125, 0.5356432, 0.024061643, 8.4461586E-5, 58.39694944126095, 0.013497916, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 5.9812083, 38.69278600659587, 0, 0.0, null, null, null, null
2_5.rsml, lat_24, aea78fdb-6f66-49fd-bfe7-e9ab1fe07476, 0.3944315, 0.38184762, 0.011973972, 2.926719E-5, 108.96320311231817, 0.009689359, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 6.1956897, 48.50301744733645, 0, 0.0, null, null, null, null
2_5.rsml, lat_25, a80716ff-9961-459e-93dd-288b10172814, 0.9951276, 0.9122669, 0.035208356, 1.01825426E-4, 90.7625453139859, 0.011469587, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 6.6433764, 43.444688631051726, 0, 0.0, null, null, null, null
2_5.rsml, lat_42, c9655c5c-0b72-4e4e-889b-b48e8608380d, 0.41712433, 0.41639835, 0.08526827, 0.0014451505, 233.76483626833053, 0.05790091, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 13.874013, 166.50935686980566, 0, 0.0, null, null, null, null
2_5.rsml, lat_49, abbfe403-87f7-4ffb-a1c3-61f8c62a17d7, 0.51729876, 0.44035244, 0.018449167, 5.3405143E-5, 94.5832028715293, 0.011720548, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 10.769641, 72.74073601907041, 0, 0.0, null, null, null, null
2_5.rsml, lat_50, 486b45df-42f3-4a2a-90fc-d1c4eeab2642, 0.6549416, 0.57054514, 0.02060427, 5.276604E-5, 113.29212919694805, 0.010112407, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 11.265896, 63.08919377841133, 0, 0.0, null, null, null, null
2_5.rsml, lat_51, 618415c6-d9ca-44aa-a22e-df3ebec6d7a3, 0.50120944, 0.45355883, 0.028665276, 1.7284584E-4, 140.5373303244004, 0.01780881, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 11.688202, 80.76355818043743, 0, 0.0, null, null, null, null
2_5.rsml, lat_52, 70254620-32a2-46d6-8522-cc193e8b78c2, 0.964851, 0.7915619, 0.055359125, 2.6747744E-4, 104.58984664713735, 0.01720137, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 12.577638, 20.005111814779596, 0, 0.0, null, null, null, null
2_5.rsml, lat_53, 91b0551b-a364-41d8-b4be-520811f1f656, 0.6976641, 0.65922314, 0.02384923, 6.606819E-5, 108.7070232071185, 0.01063678, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 12.804505, 69.64896892899411, 0, 0.0, null, null, null, null
2_5.rsml, lat_54, 94ab323c-1c3c-495b-8351-fbfecc492eb9, 0.97978884, 0.87574905, 0.042939216, 1.5204336E-4, 154.8574639571141, 0.013632456, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 12.699563, 74.84743956666915, 0, 0.0, null, null, null, null
2_5.rsml, lat_55, deb48382-1ccc-40fb-921e-dcf0680fe9a7, 0.17871846, 0.17076287, 0.0076507158, 2.6784273E-5, 280.03920397062683, 0.014477312, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 15.205697, 174.70578877949606, 0, 0.0, null, null, null, null
2_5.rsml, lat_56, 97bfb761-02b7-48ed-a647-e66b527a0242, 1.1023262, 1.0195723, 0.03743862, 1.0357285E-4, 127.0422835434242, 0.01084347, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 15.56978, 83.49791513162532, 0, 0.0, null, null, null, null
2_5.rsml, lat_61, 5e38864d-6a85-4cd0-adff-a5cd72c1c113, 1.8227872, 1.7204994, 0.087753125, 3.574405E-4, 65.77013182010054, 0.015661797, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 1.7070361, 75.38392360521696, 0, 0.0, null, null, null, null
2_5.rsml, lat_62, a1a9e67b-c1ed-4ff7-9b85-d1d41110d5b1, 1.9998115, 1.825315, 0.06984714, 1.9970872E-4, 46.29415476032183, 0.010839183, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 4.6797357, 43.91985806142034, 0, 0.0, null, null, null, null
